"Rk","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","TB","GDP","HBP","SH","SF","IBB","Team","Year"
47,"Kotaro Yamasaki*",24,23,47,38,7,7,0,1,0,0,1,1,6,12,0.184,0.295,0.237,0.532,9,1,0,3,0,0,"Yakult Swallows",2018
1,"Sho Aranami*",32,11,13,11,1,0,0,0,0,0,0,1,2,4,0,0.154,0,0.154,0,0,0,0,0,0,"Yokohama Bay Stars",2018
2,"Katsuki Azuma*",22,24,54,45,0,4,1,0,0,1,0,0,1,24,0.089,0.109,0.111,0.22,5,1,0,8,0,0,"Yokohama Bay Stars",2018
3,"Edison Barrios",29,14,14,13,0,1,0,0,0,0,0,0,0,7,0.077,0.077,0.077,0.154,1,0,0,1,0,0,"Yokohama Bay Stars",2018
4,"Edwin Escobar*",26,53,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Yokohama Bay Stars",2018
5,"Yoshiaki Fujioka",33,15,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Yokohama Bay Stars",2018
6,"Taketoshi Goto",38,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Yokohama Bay Stars",2018
7,"Haruhiro Hamaguchi*",23,19,30,22,0,1,0,0,0,1,0,0,0,13,0.045,0.045,0.045,0.091,1,0,0,8,0,0,"Yokohama Bay Stars",2018
8,"Shingo Hirata",28,17,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Yokohama Bay Stars",2018
9,"Seiya Hosokawa",19,11,22,18,2,4,1,0,1,2,0,0,3,11,0.222,0.364,0.444,0.808,8,0,1,0,0,0,"Yokohama Bay Stars",2018
10,"Satoshi Iizuka*",21,9,15,15,0,2,1,0,0,0,0,0,0,9,0.133,0.133,0.2,0.333,3,0,0,0,0,0,"Yokohama Bay Stars",2018
11,"Shota Imanaga*",24,23,26,23,1,4,0,0,0,1,0,0,1,9,0.174,0.2,0.174,0.374,4,0,0,1,1,0,"Yokohama Bay Stars",2018
12,"Shoichi Ino",32,24,16,16,1,3,0,0,0,1,0,0,0,5,0.188,0.188,0.188,0.375,3,0,0,0,0,0,"Yokohama Bay Stars",2018
13,"Kenta Ishida*",25,23,27,25,1,1,0,0,0,0,0,0,0,14,0.04,0.04,0.04,0.08,1,0,0,2,0,0,"Yokohama Bay Stars",2018
14,"Takehiro Ishikawa*",31,41,91,74,10,17,1,0,0,7,5,3,11,19,0.23,0.322,0.243,0.565,18,1,0,4,2,0,"Yokohama Bay Stars",2018
15,"Hikaru Ito",29,47,151,128,12,25,5,0,1,11,1,1,18,29,0.195,0.305,0.258,0.562,33,5,3,0,2,0,"Yokohama Bay Stars",2018
16,"Takayuki Kajitani*",29,41,137,127,21,34,8,0,8,18,5,2,8,21,0.268,0.321,0.52,0.841,66,1,2,0,0,0,"Yokohama Bay Stars",2018
17,"Kazuki Kamizato*",24,86,273,247,31,62,14,3,5,21,15,9,19,68,0.251,0.312,0.393,0.705,97,4,3,4,0,1,"Yokohama Bay Stars",2018
18,"Takamasa Kasai",23,2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,"Yokohama Bay Stars",2018
19,"Yuki Kuniyoshi",26,13,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Yokohama Bay Stars",2018
20,"Toshihiko Kuramoto*",27,85,235,228,11,53,7,0,1,14,1,2,6,51,0.232,0.251,0.276,0.527,63,5,0,0,1,0,"Yokohama Bay Stars",2018
21,"Taishi Kusumoto*",22,56,82,73,4,15,3,0,0,2,2,1,6,19,0.205,0.293,0.247,0.539,18,0,3,0,0,0,"Yokohama Bay Stars",2018
22,"Masayuki Kuwahara",24,127,421,379,57,99,24,5,9,26,17,3,32,71,0.261,0.324,0.422,0.746,160,3,3,7,0,1,"Yokohama Bay Stars",2018
23,"Masaya Kyoyama",19,13,25,23,1,0,0,0,0,0,0,0,2,12,0,0.08,0,0.08,0,0,0,0,0,0,"Yokohama Bay Stars",2018
24,"Jose Lopez",34,110,459,441,46,127,23,0,26,77,0,0,16,58,0.288,0.314,0.517,0.831,228,12,1,0,1,1,"Yokohama Bay Stars",2018
25,"Yamato Maeda",30,113,435,394,54,96,24,3,2,27,10,6,24,73,0.244,0.293,0.335,0.628,132,0,5,9,3,1,"Yokohama Bay Stars",2018
26,"Hyuma Matsui",27,4,8,7,0,1,0,0,0,0,0,1,1,3,0.143,0.25,0.143,0.393,1,0,0,0,0,0,"Yokohama Bay Stars",2018
27,"Hiroki Minei#",27,91,230,209,10,37,7,0,5,25,0,0,6,56,0.177,0.228,0.282,0.51,59,9,8,6,1,2,"Yokohama Bay Stars",2018
28,"Kazuki Mishima#",28,61,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yokohama Bay Stars",2018
29,"Shumei Miyamoto*",21,21,25,25,6,4,0,0,2,2,4,1,0,8,0.16,0.16,0.4,0.56,10,1,0,0,0,0,"Yokohama Bay Stars",2018
30,"Toshiro Miyazaki",29,142,590,551,71,175,34,0,28,71,0,0,38,45,0.318,0.363,0.532,0.894,293,16,1,0,0,3,"Yokohama Bay Stars",2018
31,"Yuta Muto",29,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yokohama Bay Stars",2018
32,"Taishi Nakagawa",28,47,62,57,3,13,4,0,2,7,0,0,5,21,0.228,0.29,0.404,0.694,23,3,0,0,0,0,"Yokohama Bay Stars",2018
33,"Masashi Nishimori#",30,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Yokohama Bay Stars",2018
34,"Tomo Otosaka*",24,73,109,93,16,19,2,0,0,7,3,3,12,22,0.204,0.29,0.226,0.516,21,0,0,2,2,1,"Yokohama Bay Stars",2018
35,"Spencer Patton",30,58,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Yokohama Bay Stars",2018
36,"Keita Sano*",23,73,130,126,6,29,4,0,5,14,1,0,3,26,0.23,0.246,0.381,0.627,48,3,0,0,1,0,"Yokohama Bay Stars",2018
37,"Taiki Sekine*",23,29,26,25,4,7,2,1,0,3,2,2,0,6,0.28,0.28,0.44,0.72,11,0,0,1,0,0,"Yokohama Bay Stars",2018
38,"Tatsuhiro Shibata*",24,113,265,224,32,49,6,0,3,13,2,1,30,45,0.219,0.324,0.286,0.61,64,3,5,6,0,2,"Yokohama Bay Stars",2018
39,"Neftali Soto",29,107,459,416,74,129,16,0,41,95,0,1,29,100,0.31,0.364,0.644,1.008,268,5,9,0,5,2,"Yokohama Bay Stars",2018
40,"Kentaro Taira",22,13,27,24,0,2,0,0,0,0,0,0,1,13,0.083,0.12,0.083,0.203,2,1,0,2,0,0,"Yokohama Bay Stars",2018
41,"Shuto Takajo",25,28,75,66,7,9,1,0,0,3,2,0,2,25,0.136,0.183,0.152,0.335,10,1,2,4,1,0,"Yokohama Bay Stars",2018
42,"Hiroyasu Tanaka",36,31,52,48,3,9,1,0,0,3,0,0,2,7,0.188,0.235,0.208,0.444,10,3,1,1,0,0,"Yokohama Bay Stars",2018
43,"Yasutaka Tobashira*",28,25,59,56,5,10,2,0,1,6,0,0,2,9,0.179,0.207,0.268,0.475,15,3,0,1,0,0,"Yokohama Bay Stars",2018
44,"Yoshitomo Tsutsugo*",26,139,580,495,77,146,33,1,38,89,0,0,80,107,0.295,0.393,0.596,0.989,295,10,2,0,3,7,"Yokohama Bay Stars",2018
45,"Joe Wieland",28,17,38,33,1,6,1,0,1,2,0,0,3,9,0.182,0.243,0.303,0.546,10,0,0,1,1,0,"Yokohama Bay Stars",2018
46,"Yudai Yamamoto",19,2,1,1,1,1,0,0,1,2,0,0,0,0,1,1,4,5,4,0,0,0,0,0,"Yokohama Bay Stars",2018
47,"Koki Yamashita*",25,21,65,63,3,14,2,0,1,3,1,0,0,13,0.222,0.222,0.302,0.524,19,1,0,2,0,0,"Yokohama Bay Stars",2018
1,"Shinnosuke Abe*",39,95,223,198,22,49,6,0,11,46,0,0,21,55,0.247,0.324,0.444,0.769,88,6,2,1,1,2,"Yomiuri Giants",2018
2,"Hisayoshi Chono",33,116,426,383,49,111,16,0,13,52,3,2,41,69,0.29,0.359,0.433,0.793,166,5,1,0,1,4,"Yomiuri Giants",2018
3,"Alex Guerrero",31,82,323,287,34,70,17,0,15,40,2,3,29,62,0.244,0.325,0.46,0.785,132,8,6,0,1,0,"Yomiuri Giants",2018
4,"Seishu Hatake*",24,9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Yomiuri Giants",2018
5,"Nobutaka Imamura*",24,13,30,25,0,1,0,0,0,2,0,0,1,16,0.04,0.077,0.04,0.117,1,0,0,4,0,0,"Yomiuri Giants",2018
6,"Shingo Ishikawa",25,17,28,26,1,5,1,1,0,0,0,0,2,6,0.192,0.25,0.308,0.558,8,1,0,0,0,0,"Yomiuri Giants",2018
7,"Taylor Jungmann",28,4,9,9,0,1,0,0,0,2,0,0,0,4,0.111,0.111,0.111,0.222,1,0,0,0,0,0,"Yomiuri Giants",2018
8,"Yoshiyuki Kamei*",35,123,461,422,47,107,20,0,13,49,4,0,36,70,0.254,0.315,0.393,0.708,166,6,2,0,1,2,"Yomiuri Giants",2018
9,"Genki Kawano*",27,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yomiuri Giants",2018
10,"Takumi Kitamura",22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yomiuri Giants",2018
11,"Seiji Kobayashi",29,119,313,265,22,58,9,0,2,26,0,0,27,58,0.219,0.3,0.275,0.575,73,8,4,16,1,5,"Yomiuri Giants",2018
12,"Takuya Kuwahara",22,6,5,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"Yomiuri Giants",2018
13,"Jorge Martinez#",25,19,66,61,7,11,4,0,2,5,1,0,5,27,0.18,0.242,0.344,0.587,21,0,0,0,0,0,"Yomiuri Giants",2018
14,"Casey McGehee",35,132,547,499,65,142,28,0,21,84,2,0,41,92,0.285,0.336,0.467,0.803,233,12,1,0,6,1,"Yomiuri Giants",2018
15,"Cristopher Mercedes*",24,13,34,32,0,1,1,0,0,1,0,0,0,20,0.031,0.031,0.063,0.094,2,0,0,2,0,0,"Yomiuri Giants",2018
16,"Kota Nakagawa*",24,30,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Yomiuri Giants",2018
17,"Daisuke Nakai",28,70,97,86,8,16,5,0,1,6,0,0,6,25,0.186,0.255,0.279,0.534,24,3,2,3,0,0,"Yomiuri Giants",2018
18,"Ryoma Nogami",31,25,21,17,0,1,0,0,0,0,0,0,2,9,0.059,0.158,0.059,0.217,1,0,0,2,0,0,"Yomiuri Giants",2018
19,"Kazuma Okamoto",22,143,616,540,82,167,26,0,33,100,2,1,72,120,0.309,0.394,0.541,0.935,292,11,4,0,0,1,"Yomiuri Giants",2018
20,"Takumi Oshiro*",25,83,202,185,19,49,12,0,4,17,0,1,15,46,0.265,0.32,0.395,0.715,73,3,0,2,0,3,"Yomiuri Giants",2018
21,"Kan Otake",35,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Yomiuri Giants",2018
22,"Hayato Sakamoto",29,109,502,441,87,152,27,2,18,67,9,5,61,83,0.345,0.424,0.537,0.962,237,4,0,0,0,10,"Yomiuri Giants",2018
23,"Shinnosuke Shigenobu*",25,60,185,167,24,47,7,5,2,13,6,4,11,38,0.281,0.324,0.419,0.743,70,1,0,6,1,0,"Yomiuri Giants",2018
24,"Tomoyuki Sugano",28,28,69,54,6,7,1,0,1,4,0,0,1,21,0.13,0.145,0.204,0.349,11,3,0,14,0,0,"Yomiuri Giants",2018
25,"Kazuto Taguchi*",22,16,25,20,1,4,1,0,0,1,0,0,2,8,0.2,0.273,0.25,0.523,5,1,0,3,0,0,"Yomiuri Giants",2018
26,"Shunta Tanaka*",24,99,261,228,20,55,6,3,2,12,6,0,23,41,0.241,0.311,0.32,0.631,73,7,0,10,0,0,"Yomiuri Giants",2018
27,"Tappei Tanioka",22,25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Yomiuri Giants",2018
28,"Soichiro Tateoka",28,42,60,52,10,12,0,0,0,5,4,0,7,11,0.231,0.333,0.231,0.564,12,2,1,0,0,0,"Yomiuri Giants",2018
29,"Harutomo Tsuji*",23,8,10,10,0,1,0,0,0,0,0,0,0,1,0.1,0.1,0.1,0.2,1,1,0,0,0,0,"Yomiuri Giants",2018
30,"Shingo Usami*",25,29,58,48,2,5,2,0,0,3,0,0,10,20,0.104,0.259,0.146,0.404,7,1,0,0,0,1,"Yomiuri Giants",2018
31,"Tetsuya Utsumi*",36,15,23,21,0,2,0,0,0,0,0,0,0,10,0.095,0.095,0.095,0.19,2,1,0,2,0,0,"Yomiuri Giants",2018
32,"Ren Wada",22,5,8,8,1,1,0,0,0,0,0,0,0,4,0.125,0.125,0.125,0.25,1,0,0,0,0,0,"Yomiuri Giants",2018
33,"Akihiro Wakabayashi#",24,17,19,18,2,1,0,0,0,0,0,0,1,6,0.056,0.105,0.056,0.161,1,0,0,0,0,0,"Yomiuri Giants",2018
34,"Shun Yamaguchi",30,30,49,47,3,7,2,0,0,2,0,0,0,17,0.149,0.149,0.191,0.34,9,2,0,2,0,0,"Yomiuri Giants",2018
35,"Yasuhiro Yamamoto",24,38,120,102,15,26,4,1,0,3,2,0,13,19,0.255,0.35,0.314,0.664,32,2,2,3,0,0,"Yomiuri Giants",2018
36,"Dai-Kang Yang",31,87,276,253,24,62,12,2,10,37,2,2,17,72,0.245,0.297,0.427,0.724,108,7,2,3,1,1,"Yomiuri Giants",2018
37,"Daiki Yoshikawa#",25,97,23,18,21,3,0,0,0,0,7,0,2,6,0.167,0.25,0.167,0.417,3,0,0,3,0,0,"Yomiuri Giants",2018
38,"Mitsuo Yoshikawa*",30,23,33,27,2,1,0,0,0,0,0,0,0,15,0.037,0.037,0.037,0.074,1,0,0,6,0,0,"Yomiuri Giants",2018
39,"Naoki Yoshikawa*",23,92,355,316,51,80,16,3,4,29,11,4,19,61,0.253,0.304,0.361,0.665,114,5,5,13,2,0,"Yomiuri Giants",2018
1,"Yuki Ariyoshi",27,29,5,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,"Chiba Lotte Marines",2018
2,"Mike Bolsinger",30,20,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,"Chiba Lotte Marines",2018
3,"Matt Dominguez",28,37,93,84,11,16,4,0,7,16,0,0,6,18,0.19,0.269,0.488,0.757,41,0,3,0,0,0,"Chiba Lotte Marines",2018
4,"Naoya Emura",26,35,18,16,0,1,0,0,0,0,0,0,1,5,0.063,0.118,0.063,0.18,1,1,0,1,0,0,"Chiba Lotte Marines",2018
5,"Yudai Fujioka*",24,143,611,535,58,123,15,5,5,42,14,13,44,97,0.23,0.294,0.305,0.599,163,9,5,26,1,1,"Chiba Lotte Marines",2018
6,"Kazuya Fukuura*",42,82,195,181,6,38,4,0,1,11,0,0,10,34,0.21,0.256,0.249,0.505,45,4,2,0,2,1,"Chiba Lotte Marines",2018
7,"Taiga Hirasawa*",20,112,353,291,40,62,15,2,5,32,8,2,48,82,0.213,0.328,0.33,0.657,96,1,3,8,3,0,"Chiba Lotte Marines",2018
8,"Kei Hosoya",30,21,27,22,4,4,1,0,0,1,1,0,4,3,0.182,0.308,0.227,0.535,5,0,0,1,0,0,"Chiba Lotte Marines",2018
9,"Seiya Inoue",28,133,548,476,59,139,26,2,24,99,1,0,63,106,0.292,0.374,0.506,0.88,241,7,3,0,6,0,"Chiba Lotte Marines",2018
10,"Ayumu Ishikawa",30,21,8,6,0,1,0,0,0,0,0,0,0,4,0.167,0.167,0.167,0.333,1,0,0,2,0,0,"Chiba Lotte Marines",2018
11,"Shota Ishimine",30,18,57,46,8,13,2,0,0,2,1,2,6,10,0.283,0.389,0.326,0.715,15,0,2,3,0,0,"Chiba Lotte Marines",2018
12,"Tomoya Kakinuma",25,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chiba Lotte Marines",2018
13,"Katsuya Kakunaka*",31,112,470,411,44,109,23,2,7,57,3,3,48,63,0.265,0.345,0.382,0.727,157,9,5,0,6,2,"Chiba Lotte Marines",2018
14,"Takeshi Kanazawa*",34,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Chiba Lotte Marines",2018
15,"Shohei Kato#",27,69,132,121,12,28,6,2,0,9,7,0,5,25,0.231,0.266,0.314,0.58,38,3,1,4,1,0,"Chiba Lotte Marines",2018
16,"Ikuhiro Kiyota",32,96,303,261,18,59,10,1,2,27,2,2,32,63,0.226,0.306,0.295,0.601,77,8,0,6,4,3,"Chiba Lotte Marines",2018
17,"Tu-Hsuan Lee",30,11,18,16,0,3,1,0,0,3,0,0,2,8,0.188,0.278,0.25,0.528,4,0,0,0,0,0,"Chiba Lotte Marines",2018
18,"Ryo Miki",26,66,41,34,11,8,1,0,0,4,3,0,1,8,0.235,0.278,0.265,0.542,9,2,1,5,0,0,"Chiba Lotte Marines",2018
19,"Yuito Munetsugu",23,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Chiba Lotte Marines",2018
20,"Shogo Nakamura",26,143,639,552,82,157,30,3,8,57,39,15,60,94,0.284,0.374,0.393,0.767,217,11,22,0,5,2,"Chiba Lotte Marines",2018
21,"Shunichi Nemoto*",34,28,45,43,5,8,2,0,0,3,0,0,0,18,0.186,0.182,0.233,0.414,10,0,0,1,1,0,"Chiba Lotte Marines",2018
22,"Takashi Ogino",32,78,351,317,52,91,15,3,2,25,20,6,13,25,0.287,0.33,0.372,0.703,118,6,9,9,3,0,"Chiba Lotte Marines",2018
23,"Hiromi Oka",26,51,166,142,19,29,5,0,3,13,7,2,15,30,0.204,0.299,0.303,0.602,43,3,5,2,2,0,"Chiba Lotte Marines",2018
24,"Yoshifumi Okada*",33,55,18,14,5,3,0,0,0,0,5,5,2,2,0.214,0.313,0.214,0.527,3,1,0,2,0,0,"Chiba Lotte Marines",2018
25,"Shota Omine",26,10,18,17,5,5,0,0,0,0,1,0,1,8,0.294,0.333,0.294,0.627,5,0,0,0,0,0,"Chiba Lotte Marines",2018
26,"Tsuyoshi Sugano*",25,53,161,131,15,23,3,2,2,18,1,0,20,27,0.176,0.306,0.275,0.581,36,4,5,4,1,0,"Chiba Lotte Marines",2018
27,"Daichi Suzuki*",28,143,558,477,44,127,27,6,8,49,8,4,44,55,0.266,0.346,0.398,0.744,190,11,17,14,6,2,"Chiba Lotte Marines",2018
28,"Takuya Takahama*",28,10,12,12,0,3,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.5,3,0,0,0,0,0,"Chiba Lotte Marines",2018
29,"Tatsuhiro Tamura",24,143,476,415,32,99,14,7,3,35,3,3,40,68,0.239,0.309,0.328,0.636,136,13,3,16,2,1,"Chiba Lotte Marines",2018
30,"Hideaki Wakui",32,22,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Chiba Lotte Marines",2018
31,"Keita Watanabe",24,6,5,4,1,1,0,0,0,0,0,0,1,3,0.25,0.4,0.25,0.65,1,0,0,0,0,0,"Chiba Lotte Marines",2018
32,"Hisanori Yasuda*",19,17,60,53,3,8,3,0,1,7,0,0,7,20,0.151,0.25,0.264,0.514,14,0,0,0,0,0,"Chiba Lotte Marines",2018
33,"Yuta Yoshida",26,8,12,10,0,1,0,0,0,0,0,0,1,2,0.1,0.182,0.1,0.282,1,0,0,1,0,0,"Chiba Lotte Marines",2018
1,"Kenji Akashi*",32,45,115,103,16,29,5,3,1,12,2,1,11,21,0.282,0.357,0.417,0.774,43,0,1,0,0,1,"Fukuoka Softbank Hawks",2018
2,"Alfredo Despaigne",32,116,469,407,62,97,15,1,29,74,0,0,55,93,0.238,0.333,0.494,0.826,201,13,4,0,3,4,"Fukuoka Softbank Hawks",2018
3,"Tomoaki Egawa",31,5,5,5,2,3,1,0,1,1,0,0,0,2,0.6,0.6,1.4,2,7,0,0,0,0,0,"Fukuoka Softbank Hawks",2018
4,"Shuhei Fukuda*",29,110,128,118,28,31,6,0,7,15,6,1,4,35,0.263,0.298,0.492,0.79,58,6,2,4,0,0,"Fukuoka Softbank Hawks",2018
5,"Yurisbel Gracial",32,54,202,185,29,54,6,1,9,30,1,0,15,34,0.292,0.347,0.481,0.828,89,8,1,0,1,0,"Fukuoka Softbank Hawks",2018
6,"Yuya Hasegawa*",33,55,112,101,15,29,6,0,5,20,0,0,9,18,0.287,0.348,0.495,0.843,50,3,1,0,1,3,"Fukuoka Softbank Hawks",2018
7,"Yuichi Honda*",33,33,101,85,15,22,3,2,1,8,5,1,8,17,0.259,0.313,0.376,0.689,32,1,0,5,3,0,"Fukuoka Softbank Hawks",2018
8,"Tomoya Ichikawa",33,25,51,42,2,7,1,1,2,5,0,0,0,11,0.167,0.186,0.381,0.567,16,0,1,8,0,0,"Fukuoka Softbank Hawks",2018
9,"Kenta Imamiya",26,99,405,354,45,94,18,1,11,45,5,4,25,60,0.266,0.316,0.415,0.731,147,5,2,22,2,2,"Fukuoka Softbank Hawks",2018
10,"Syuta Ishikawa",26,42,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Fukuoka Softbank Hawks",2018
11,"Takuya Kai",25,133,363,314,27,67,13,1,7,37,2,1,26,79,0.213,0.274,0.328,0.602,103,6,0,23,0,0,"Fukuoka Softbank Hawks",2018
12,"Go Kamamoto*",24,6,5,5,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,"Fukuoka Softbank Hawks",2018
13,"Hikaru Kawase*",20,13,36,32,3,6,1,0,0,2,1,0,2,9,0.188,0.235,0.219,0.454,7,2,0,2,0,0,"Fukuoka Softbank Hawks",2018
14,"Keizo Kawashima",34,91,152,142,17,38,5,0,3,16,2,0,7,31,0.268,0.296,0.366,0.662,52,2,0,0,3,0,"Fukuoka Softbank Hawks",2018
15,"Ryuma Kidokoro*",32,41,26,24,8,4,1,0,1,2,3,1,1,9,0.167,0.2,0.333,0.533,8,0,0,1,0,0,"Fukuoka Softbank Hawks",2018
16,"Ryoya Kurihara*",21,11,9,9,0,1,0,0,0,0,0,0,0,4,0.111,0.111,0.111,0.222,1,0,0,0,0,0,"Fukuoka Softbank Hawks",2018
17,"Taisei Makihara*",25,59,264,249,32,79,12,4,3,26,9,3,8,33,0.317,0.341,0.434,0.775,108,2,2,3,2,0,"Fukuoka Softbank Hawks",2018
18,"Yusuke Masago",24,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,"Fukuoka Softbank Hawks",2018
19,"Nobuhiro Matsuda",35,143,580,517,72,128,21,3,32,82,3,3,56,113,0.248,0.324,0.485,0.81,251,12,4,0,3,4,"Fukuoka Softbank Hawks",2018
20,"Akira Nakamura*",28,136,580,506,57,148,28,1,14,57,1,1,60,68,0.292,0.369,0.435,0.804,220,5,5,3,6,4,"Fukuoka Softbank Hawks",2018
21,"Kenichi Nakata",35,23,6,5,0,1,0,0,0,0,0,0,0,2,0.2,0.2,0.2,0.4,1,0,0,1,0,0,"Fukuoka Softbank Hawks",2018
22,"Tetsuro Nishida",26,72,113,109,18,23,3,0,4,16,3,0,1,37,0.211,0.216,0.349,0.565,38,1,0,2,1,0,"Fukuoka Softbank Hawks",2018
23,"Ken Okamoto",25,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fukuoka Softbank Hawks",2018
24,"Kodai Senga*",25,22,2,2,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1,1,0,0,0,0,0,"Fukuoka Softbank Hawks",2018
25,"Tadashi Settsu",36,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fukuoka Softbank Hawks",2018
26,"Tomoki Takata*",28,74,153,133,13,25,3,2,2,15,2,0,12,36,0.188,0.265,0.286,0.551,38,2,2,6,0,0,"Fukuoka Softbank Hawks",2018
27,"Hiroaki Takaya*",36,73,57,52,5,9,1,0,1,4,0,0,1,11,0.173,0.204,0.25,0.454,13,1,1,3,0,0,"Fukuoka Softbank Hawks",2018
28,"Shota Takeda",25,27,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Fukuoka Softbank Hawks",2018
29,"Hayato Terahara",34,21,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Fukuoka Softbank Hawks",2018
30,"Masayoshi Tsukada",28,25,45,37,8,10,2,0,3,6,0,1,6,13,0.27,0.372,0.568,0.94,21,0,0,2,0,0,"Fukuoka Softbank Hawks",2018
31,"Seiichi Uchikawa",35,71,296,281,27,68,11,0,8,30,1,1,9,32,0.242,0.27,0.367,0.637,103,6,3,0,3,0,"Fukuoka Softbank Hawks",2018
32,"Seiji Uebayashi*",22,143,608,551,88,149,26,14,22,62,13,4,30,117,0.27,0.315,0.488,0.803,269,2,7,17,3,4,"Fukuoka Softbank Hawks",2018
33,"Rick van den Hurk",33,23,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Fukuoka Softbank Hawks",2018
34,"Yuki Yanagita*",29,130,550,475,95,167,29,5,36,102,21,7,62,105,0.352,0.431,0.661,1.092,314,8,8,0,5,4,"Fukuoka Softbank Hawks",2018
1,"Oswaldo Arcia*",27,89,324,284,30,63,10,0,14,43,0,2,30,92,0.222,0.315,0.405,0.72,115,6,9,0,1,0,"Hokkaido Nippon Ham Fighters",2018
2,"Daiki Asama*",22,31,99,88,11,21,6,0,3,7,1,1,10,18,0.239,0.323,0.409,0.732,36,2,1,0,0,0,"Hokkaido Nippon Ham Fighters",2018
3,"Yuya Himeno",21,2,5,4,0,0,0,0,0,0,0,0,1,3,0,0.2,0,0.2,0,1,0,0,0,0,"Hokkaido Nippon Ham Fighters",2018
4,"Shota Hiranuma*",20,7,9,9,0,3,1,0,0,0,0,0,0,2,0.333,0.333,0.444,0.778,4,0,0,0,0,0,"Hokkaido Nippon Ham Fighters",2018
5,"Kazunari Ishii*",24,69,163,148,17,28,6,2,1,4,3,0,12,47,0.189,0.255,0.277,0.532,41,0,1,2,0,0,"Hokkaido Nippon Ham Fighters",2018
6,"Ryo Ishikawa",22,32,57,50,4,11,3,0,0,3,0,0,4,16,0.22,0.291,0.28,0.571,14,1,1,2,0,0,"Hokkaido Nippon Ham Fighters",2018
7,"Takayuki Kato*",26,26,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Hokkaido Nippon Ham Fighters",2018
8,"Kotaro Kiyomiya*",19,53,180,160,17,32,4,2,7,18,0,0,16,60,0.2,0.283,0.381,0.665,61,1,3,0,1,2,"Hokkaido Nippon Ham Fighters",2018
9,"Kensuke Kondo*",24,129,555,462,59,149,29,3,9,69,5,0,87,90,0.323,0.427,0.457,0.884,211,16,1,0,5,8,"Hokkaido Nippon Ham Fighters",2018
10,"Toshiki Kurobane",31,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Hokkaido Nippon Ham Fighters",2018
